,Position,Track Name,Artist,Streams,URL,date
12,13,Attention,Charlie Puth,74111,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,2017-09-03
13,14,What Lovers Do (feat. SZA),Maroon 5,73071,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt,2017-09-03
14,15,There's Nothing Holdin' Me Back,Shawn Mendes,72518,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,2017-09-03
15,16,TT - Japanese ver.,TWICE,71996,https://open.spotify.com/track/0PAyiPTz8gL0udQnSasc5G,2017-09-03
16,17,Something Just Like This,The Chainsmokers,70830,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-09-03
17,18,Your Song,Rita Ora,70635,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5,2017-09-03
18,19,Havana,Camila Cabello,69506,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,2017-09-03
19,20,Mi Gente,J Balvin,69060,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,2017-09-03
20,21,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,68189,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,2017-09-03
21,22,My Boo,Shota Shimizu,65977,https://open.spotify.com/track/2gasr6aemUqZIBBN05EO03,2017-09-03
22,23,Stay (with Alessia Cara),Zedd,64550,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-09-03
23,24,Unforgettable,French Montana,62569,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,2017-09-03
24,25,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,62208,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6,2017-09-03
25,26,Silence,Marshmello,60956,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,2017-09-03
26,27,...Ready For It?,Taylor Swift,60468,https://open.spotify.com/track/7zgqtptZvhf8GEmdsM2vp2,2017-09-03
27,28,More Than You Know,Axwell /\ Ingrosso,60093,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs,2017-09-03
28,29,Wherever you are,ONE OK ROCK,59732,https://open.spotify.com/track/0YAMQSmHk6BSUGTYpaoqTJ,2017-09-03
29,30,I Like Me Better,Lauv,58398,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,2017-09-03
30,31,Lonely Together (feat. Rita Ora),Avicii,58350,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab,2017-09-03
31,32,WanteD! WanteD!,Mrs. GREEN APPLE,57932,https://open.spotify.com/track/4m8ayeTlVnsYAtR42NhDqZ,2017-09-03
32,33,RAIN,SEKAI NO OWARI,57838,https://open.spotify.com/track/0aFUi8kAIUcLEaM6LylNui,2017-09-03
33,34,Strip That Down,Liam Payne,57029,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,2017-09-03
34,35,Closer,The Chainsmokers,56515,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-09-03
35,36,恋音と雨空,AAA,52043,https://open.spotify.com/track/46gSY0U7ZZCmd7EuJuo15N,2017-09-03
36,37,Dream,Shota Shimizu,51927,https://open.spotify.com/track/6PO8T4qt3FHfauSs98zO9j,2017-09-03
37,38,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,50707,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,2017-09-03
38,39,Rich Love (with Seeb),OneRepublic,50256,https://open.spotify.com/track/7aF09WaavZAmAWuUeYxlYD,2017-09-03
39,40,Glorious (feat. Skylar Grey),Macklemore,50224,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR,2017-09-03
40,41,What Do You Mean?,Justin Bieber,48155,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI,2017-09-03
41,42,There for You,Martin Garrix,47793,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y,2017-09-03
42,43,Get Low (with Liam Payne),Zedd,47615,https://open.spotify.com/track/1CKd1PnqfYx0H12V9MSaIY,2017-09-03
43,44,XO Tour Llif3,Lil Uzi Vert,47496,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,2017-09-03
44,45,Down,Fifth Harmony,47119,https://open.spotify.com/track/20H2Hd5AkUcRjB4yL3UQtJ,2017-09-03
45,46,Symphony (feat. Zara Larsson),Clean Bandit,46704,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,2017-09-03
46,47,1-800-273-8255,Logic,46275,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,2017-09-03
47,48,TT,TWICE,44980,https://open.spotify.com/track/1nMbZ9OsVNSLEyijI80EST,2017-09-03
48,49,Story of Our Life,HIRAIDAI,44591,https://open.spotify.com/track/7FyHSAzfTFu88aDOpOIVtH,2017-09-03
49,50,Thunder,Imagine Dragons,44475,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,2017-09-03
50,51,SIGNAL - Japanese ver.,TWICE,44110,https://open.spotify.com/track/4R7QVSqBN0koJHcOL7PGb5,2017-09-03
51,52,What About Us,P!nk,42400,https://open.spotify.com/track/31MkGwj0SWgZaTvEt5Hgxv,2017-09-03
52,53,That's What I Like,Bruno Mars,39190,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-09-03
53,54,Fetish (feat. Gucci Mane),Selena Gomez,39145,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq,2017-09-03
54,55,SORA,GENERATIONS from EXILE TRIBE,38157,https://open.spotify.com/track/3Xrd2febrBti5pNuRTVmra,2017-09-03
55,56,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,38131,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR,2017-09-03
56,57,Despacito (Featuring Daddy Yankee),Luis Fonsi,37546,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,2017-09-03
57,58,さよならの前に,AAA,37306,https://open.spotify.com/track/7vwXjDrZT2mqiFynlEwwgG,2017-09-03
58,59,キラキラ,AI,37254,https://open.spotify.com/track/2ISFfVz2EALjmUHfDxRnsB,2017-09-03
59,60,Kimi Ga Suki,Shota Shimizu,36336,https://open.spotify.com/track/5Bg0HkfaRYRx8A7tMrjT9Z,2017-09-03
60,61,Decided,UVERworld,35944,https://open.spotify.com/track/4Rby6ujcqaaZIav9LQ2u67,2017-09-03
61,62,Slow Hands,Niall Horan,35818,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh,2017-09-03
62,63,The Beginning,ONE OK ROCK,34254,https://open.spotify.com/track/4f3nDjgqXurMryYBSp0TZD,2017-09-03
63,64,Take What You Want (feat. 5 Seconds of Summer),ONE OK ROCK,33801,https://open.spotify.com/track/4u3qi4mgvCQzeTSIuUWHzl,2017-09-03
64,65,Young Dumb & Broke,Khalid,33626,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2017-09-03
65,66,Kokyu,Masaki Suda,33496,https://open.spotify.com/track/5hN8uAuKfdGNzgGwzgGzyC,2017-09-03
66,67,Sorry,Justin Bieber,32851,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,2017-09-03
67,68,ワタリドリ,[Alexandros],32830,https://open.spotify.com/track/0ve9Tpz8Yw0I4eXhWsy21o,2017-09-03
68,69,Galway Girl,Ed Sheeran,32490,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2017-09-03
69,70,As If It's Your Last,BLACKPINK,32159,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot,2017-09-03
70,71,Questions,Chris Brown,32052,https://open.spotify.com/track/5XQMr19TL7Mfksq9zihbOu,2017-09-03
71,72,CHEER UP - Japanese ver.,TWICE,31973,https://open.spotify.com/track/5UnRutJ5phJ9Ti4WnFgEoJ,2017-09-03
72,73,愛をこめて花束を,Superfly,31522,https://open.spotify.com/track/7CmWXD3w1xOO53AAO4LRVQ,2017-09-03
73,74,Most Girls,Hailee Steinfeld,31495,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ,2017-09-03
74,75,HUMBLE.,Kendrick Lamar,31427,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2017-09-03
75,76,BOOMBAYAH - KR Ver.,BLACKPINK,30962,https://open.spotify.com/track/1qAPA8TooLVEqAZ58fhcrt,2017-09-03
76,77,Slow & Easy,HIRAIDAI,30159,https://open.spotify.com/track/4b5oBON2DgamONUxvP4JyQ,2017-09-03
77,78,Home,Shota Shimizu,30068,https://open.spotify.com/track/5PF0IW8iHqOcTWAyRqiDzb,2017-09-03
78,79,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,29792,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-09-03
79,80,Mitakotomonaikeshiki,Masaki Suda,29749,https://open.spotify.com/track/31FaowDBExlcRt5DHIXOkQ,2017-09-03
80,81,Love Yourself,Justin Bieber,29652,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,2017-09-03
81,82,Bank Account,21 Savage,29578,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s,2017-09-03
82,83,鱗(うろこ),Motohiro Hata,29570,https://open.spotify.com/track/2RobEQGaFJS8tZ0EWnCtld,2017-09-03
83,84,Different Man,AKLO,29450,https://open.spotify.com/track/0XJMS3oV6rv69jZElWweA8,2017-09-03
84,85,Because of You,Shota Shimizu,29425,https://open.spotify.com/track/2LwjA3u1bTgnhfbR4MsPxw,2017-09-03
85,86,Bodak Yellow,Cardi B,29112,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM,2017-09-03
86,87,It Ain't Me (with Selena Gomez),Kygo,28990,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2017-09-03
87,88,愛唄,GReeeeN,28971,https://open.spotify.com/track/7iXHLtPosbHvglVSJ4rxLq,2017-09-03
88,89,Shake It Off,Taylor Swift,28692,https://open.spotify.com/track/0cqRj7pUJDkTCEsJkx8snD,2017-09-03
89,90,No Way Back,AAA,28561,https://open.spotify.com/track/0KMw8ZsfzGtWn7WEwgvMmo,2017-09-03
90,91,We Are,ONE OK ROCK,28344,https://open.spotify.com/track/57sk9X1fPLXRfkw74XNrmK,2017-09-03
91,92,Like OOH-AHH - Japanese ver.,TWICE,28145,https://open.spotify.com/track/2bnUATKYS3JykGpZjjlbXV,2017-09-03
92,93,BOOMBAYAH,BLACKPINK,28040,https://open.spotify.com/track/1dB06EmjB6NyftV1pxq6Qk,2017-09-03
93,94,Would You Ever,Skrillex,27886,https://open.spotify.com/track/57p8CBvPOxrvyCbn6ttl5r,2017-09-03
94,95,Fire,Shota Shimizu,27592,https://open.spotify.com/track/0eEaGQuEZo5sEuJzU5kwkW,2017-09-03
95,96,Congratulations,Post Malone,27308,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2017-09-03
96,97,キセキ,GReeeeN,27227,https://open.spotify.com/track/7ztdl6cnbJgHRdMkKldkts,2017-09-03
97,98,イト,Creep Hyp,27208,https://open.spotify.com/track/4v6edT4Ogf8qXGphyFfg1u,2017-09-03
98,99,24K Magic,Bruno Mars,27196,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,2017-09-03
99,100,Side To Side,Ariana Grande,27180,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,2017-09-03
100,101,STAY TUNE,Suchmos,27162,https://open.spotify.com/track/0albLGvYx6ftOUJ7KF0i5I,2017-09-03
101,102,KNOCK KNOCK - Japanese ver.,TWICE,26960,https://open.spotify.com/track/5LkQpbBFgoyQm1jGlznT7p,2017-09-03
102,103,No Promises (feat. Demi Lovato),Cheat Codes,26839,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW,2017-09-03
103,104,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,26783,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,2017-09-03
104,105,BUTTERFLY EFFECT,Travis Scott,26723,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX,2017-09-03
105,106,Sugar,Maroon 5,26586,https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5,2017-09-03
106,107,小さな恋のうた,MONGOL800,26295,https://open.spotify.com/track/7swIKcU4tFRk4iFJpi12Fg,2017-09-03
107,108,Jocelyn Flores,XXXTENTACION,26140,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2017-09-03
108,109,OMG,Camila Cabello,26107,https://open.spotify.com/track/4xBjsLUSjcx2h7PcRikpQp,2017-09-03
109,110,Believer,Imagine Dragons,25969,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,2017-09-03
110,111,はじまりの予感,Ketsumeishi,25899,https://open.spotify.com/track/2k84FgJC2Qbj8lRf0lp1Qn,2017-09-03
111,112,MAGIC,AAA,25821,https://open.spotify.com/track/0K4Wg6Pwx0cOuJkN8xvuto,2017-09-03
112,113,We Don't Talk Anymore,Charlie Puth,25777,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,2017-09-03
113,114,Re:make,ONE OK ROCK,25705,https://open.spotify.com/track/6IghCx6jRj5VHEmXKQH2pR,2017-09-03
114,115,Beautiful,HIRAIDAI,25656,https://open.spotify.com/track/5A4xCfm0MybwPbAdVqoJe2,2017-09-03
115,116,Kataomoi,miwa,25456,https://open.spotify.com/track/17DfKcV1gBdfMBdzsf4NQx,2017-09-03
116,117,Kanzen kankaku Dreamer,ONE OK ROCK,25421,https://open.spotify.com/track/1XT0cpl9g0GuRQJao2nqXd,2017-09-03
117,118,Milk Tea,Shota Shimizu,25263,https://open.spotify.com/track/0ijT1F143SdGb45SQB3rHk,2017-09-03
118,119,Me Rehúso,Danny Ocean,24984,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,2017-09-03
119,120,One Last Time,Ariana Grande,24856,https://open.spotify.com/track/7bJwvubZZaoGE1AGEfu8Fi,2017-09-03
120,121,また逢う日まで,HIRAIDAI,24464,https://open.spotify.com/track/3awymLmIrvn9lkJeFpmRSf,2017-09-03
121,122,WASTED LOVE,Hiroomi Tosaka,24383,https://open.spotify.com/track/6vVtJoHIZIjbQAlw1TFX05,2017-09-03
122,123,夏の思い出,Ketsumeishi,23793,https://open.spotify.com/track/22uQDAWeupUDmr3Qit0abI,2017-09-03
123,124,Let Me Love You,DJ Snake,23504,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-09-03
124,125,See You Again (feat. Charlie Puth),Wiz Khalifa,23142,https://open.spotify.com/track/6IcrwGdIvRsrImOnoYfG9Z,2017-09-03
125,126,Love ☆ Queen,E-girls,23024,https://open.spotify.com/track/5C5m0n29iXtAg5cQZt6cEN,2017-09-03
126,127,Paris,The Chainsmokers,22927,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-09-03
127,128,Good Life (with G-Eazy & Kehlani),G-Eazy,22780,https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E,2017-09-03
128,129,Make Up,Yurufuwa Gang,22644,https://open.spotify.com/track/65KlshIGPBSnlf0SWfhb40,2017-09-03
129,130,Felices los 4,Maluma,22594,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn,2017-09-03
130,131,Break Free,Ariana Grande,22147,https://open.spotify.com/track/1X2Zd5wKGbY1oKzb8dzJRy,2017-09-03
131,132,CHEER UP,TWICE,22007,https://open.spotify.com/track/6jIpuClSFwyBoGTwwpkKU5,2017-09-03
132,133,Fuck Love (feat. Trippie Redd),XXXTENTACION,21893,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,2017-09-03
133,134,Starving,Hailee Steinfeld,21833,https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo,2017-09-03
134,135,美女と野獣,Ariana Grande,21595,https://open.spotify.com/track/1KT0xdIjm7t053xByACrrg,2017-09-03
135,136,Blank Space,Taylor Swift,21594,https://open.spotify.com/track/1u8c2t2Cy7UBoG4ArRcF5g,2017-09-03
136,137,Jelly Jelly,TWICE,21164,https://open.spotify.com/track/2GJxT761mGTQocouI2oLTe,2017-09-03
137,138,WHISTLE - KR Ver.,BLACKPINK,21077,https://open.spotify.com/track/67BbMuItfrHmaNqDxBPF7c,2017-09-03
138,139,Dirty Work,Austin Mahone,20937,https://open.spotify.com/track/5A4QP4EpcPxD5CapYSJfeV,2017-09-03
139,140,SIGNAL,TWICE,20896,https://open.spotify.com/track/3BbfgC1wM6x5TRYgAVZYi0,2017-09-03
140,141,たいようの哀悼歌,Flower,20716,https://open.spotify.com/track/24ntcqBHV6PpbGLgXdkv3e,2017-09-03
141,142,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,20547,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-09-03
142,143,Slide (feat. Frank Ocean & Migos),Calvin Harris,20493,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,2017-09-03
143,144,Darling Break Free,AmPm,20370,https://open.spotify.com/track/7JFyFGvIXZEKdfGUiRVBTY,2017-09-03
144,145,Remember,Awich,20327,https://open.spotify.com/track/22HV45yz3qAOXQLGRAkHYK,2017-09-03
145,146,Bad Liar,Selena Gomez,20264,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,2017-09-03
146,147,Soramo Toberuhazu,negoto,20258,https://open.spotify.com/track/4kqSiEVVEdToADnAr95Uhq,2017-09-03
147,148,Into You,Ariana Grande,20257,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0,2017-09-03
148,149,Thinking out Loud,Ed Sheeran,20026,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,2017-09-03
149,150,Bonita,J Balvin,19905,https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v,2017-09-03
150,151,First Time,Kygo,19892,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr,2017-09-03
151,152,PLAYING WITH FIRE - KR Ver.,BLACKPINK,19761,https://open.spotify.com/track/5OepnJhqZoyJN8qWo2LZzy,2017-09-03
152,153,Cold Water (feat. Justin Bieber & MØ),Major Lazer,19656,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,2017-09-03
153,154,Just the Way You Are,Bruno Mars,19487,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ,2017-09-03
154,155,Castle on the Hill,Ed Sheeran,19426,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-09-03
155,156,Still Got Time,ZAYN,19026,https://open.spotify.com/track/000xQL6tZNLJzIrtIgxqSl,2017-09-03
156,157,Una Lady Como Tú,Manuel Turizo,18922,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF,2017-09-03
157,158,Problem,Ariana Grande,18812,https://open.spotify.com/track/7fYbFYt7X4FZvuJJC90EX0,2017-09-03
158,159,Versace on the Floor,Bruno Mars,18437,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,2017-09-03
159,160,We Are Never Ever Getting Back Together,Taylor Swift,18370,https://open.spotify.com/track/7AEAGTc8cReDqcbPoY9gwo,2017-09-03
160,161,Bang Bang,Jessie J,18297,https://open.spotify.com/track/3oEekS4xhmFQ88ieCVTZ7H,2017-09-03
161,162,Super Far,LANY,18194,https://open.spotify.com/track/74ODGXs4byLTRdnKGM4s6E,2017-09-03
162,163,KNOCK KNOCK,TWICE,18077,https://open.spotify.com/track/3rQjCycDV0Ibadg6A1Nq45,2017-09-03
163,164,Wiper,Suchmos,18070,https://open.spotify.com/track/0KjILTvrVubwbbxw5Rldxq,2017-09-03
164,165,SHE,Ohashi Trio,17969,https://open.spotify.com/track/1J9E6g2RQFcEEKR3frWEES,2017-09-03
165,166,Call Me Maybe,Carly Rae Jepsen,17887,https://open.spotify.com/track/20I6sIOMTCkB6w7ryavxtO,2017-09-03
166,167,Silhouette,KANA-BOON,17817,https://open.spotify.com/track/21z1GxeHjfD3qkaF5CgCTO,2017-09-03
167,168,All My Love (feat. Conor Maynard),Cash Cash,17653,https://open.spotify.com/track/1839RWzPRZCVgvamu4sHSN,2017-09-03
168,169,Uptown Funk (feat. Bruno Mars),Mark Ronson,17587,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS,2017-09-03
169,170,Call On Me - Ryan Riback Extended Remix,Starley,17512,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,2017-09-03
170,171,Beautiful Now,Zedd,17428,https://open.spotify.com/track/7FJP35tUJ2121EJsFpU1Gh,2017-09-03
171,172,Photograph,Ed Sheeran,17400,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2017-09-03
172,173,Yasashisade Afureruyouni,Flower,17286,https://open.spotify.com/track/2NgQV5lmGPPTTlrHXeAPJ7,2017-09-03
173,174,Kataomoi,Aimer,17260,https://open.spotify.com/track/6g93YtKKHU2H1qIqhLIL0Y,2017-09-03
174,175,Perfect,Ed Sheeran,17252,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2017-09-03
175,176,涙のない世界,AAA,17185,https://open.spotify.com/track/3glfyV9FhK872pJcAtOjeI,2017-09-03
176,177,ふたりごと - 一生に一度のワープVer.,RADWIMPS,17135,https://open.spotify.com/track/6FZGeOJzBQ6KI8lyqaztae,2017-09-03
177,178,どんなときも。,Sonoko Inoue,17119,https://open.spotify.com/track/72hy5aHFbC5U6vOF3bwpMv,2017-09-03
178,179,Girl,Motohiro Hata,16806,https://open.spotify.com/track/3khLfnWKvEJuJLrcASCXWF,2017-09-03
179,180,オレンジ,GReeeeN,16804,https://open.spotify.com/track/0rduVGD3WmGciFFb6sUScg,2017-09-03
180,181,Don't Let Me Down,The Chainsmokers,16671,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,2017-09-03
181,182,Everyday,Ariana Grande,16622,https://open.spotify.com/track/3FiE2d325mIOc4YjkSLVJR,2017-09-03
182,183,THANK YOU FOR THE MUSIC - Nui!,bonobos,16543,https://open.spotify.com/track/6adHLVcdYkQRMcLAcKq5YX,2017-09-03
183,184,Fade,PAELLAS,16460,https://open.spotify.com/track/5TzjoTFdq4jsp9AhTG0Du6,2017-09-03
184,185,Hanataba No Kawari Ni Melody Wo,Shota Shimizu,16391,https://open.spotify.com/track/4jaaMznp3KPllxbmRdiIbx,2017-09-03
185,186,Don't Wanna Know,Maroon 5,16334,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017-09-03
186,187,Wake Me Up - Radio Edit,Avicii,16326,https://open.spotify.com/track/6g1NlCpW7fgqDnWbCCDrHl,2017-09-03
187,188,君と羊と青,RADWIMPS,16246,https://open.spotify.com/track/7omUuXZu2DVHqYRUkdOENh,2017-09-03
188,189,Solo Dance,Martin Jensen,16233,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,2017-09-03
189,190,366nichi (feat. Izumi Nakasone),Shota Shimizu,16231,https://open.spotify.com/track/3KOAjzxIJdreRSzffGLYoa,2017-09-03
190,191,Instruction (feat. Demi Lovato & Stefflon Don),Jax Jones,16013,https://open.spotify.com/track/0XfOi87h82i09rQjWYG0Bm,2017-09-03
191,192,LOVER,AAA,16009,https://open.spotify.com/track/4Q6tJExe0LhBW6nhgEN8PC,2017-09-03
192,193,Blood Sweat & Tears,BTS,15949,https://open.spotify.com/track/5RGf8qn1TBWVplLyyKUsuV,2017-09-03
193,194,愛してるのに、愛せない,AAA,15916,https://open.spotify.com/track/2GLp1Arz4ZtihdjdL9m80W,2017-09-03
194,195,Tda'''Aitakute,EXILE,15898,https://open.spotify.com/track/2wAf64UF5cK7mlAUfvVPl9,2017-09-03
195,196,Knock Away,Attractions,15778,https://open.spotify.com/track/6InS5BZVgwQXcFF3FTwdug,2017-09-03
196,197,BANKA,illion,15675,https://open.spotify.com/track/3chgmcXcJPCDxo24uRCba3,2017-09-03
197,198,If I'm Lucky,Jason Derulo,15636,https://open.spotify.com/track/6eUncuJutsFi9BGO1JaBHh,2017-09-03
198,199,FXXK IT - KR Ver.,BIGBANG,15560,https://open.spotify.com/track/4qTysgid6tdondU8lf2i0P,2017-09-03
199,200,Damage,Shota Shimizu,15532,https://open.spotify.com/track/3zielyGhYKYzWSdzSxfYoO,2017-09-03
0,1,Shape of You,Ed Sheeran,156833,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-09-10
1,2,打上花火,DAOKO×米津玄師,143530,https://open.spotify.com/track/7pcTLUekZJQnzDOUDuExVJ,2017-09-10
2,3,Look What You Made Me Do,Taylor Swift,121496,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR,2017-09-10
3,4,Friends (with BloodPop®),Justin Bieber,105328,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz,2017-09-10
4,5,Despacito - Remix,Luis Fonsi,97312,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,2017-09-10
5,6,...Ready For It?,Taylor Swift,91597,https://open.spotify.com/track/19WjVVgXjdKXfLXoaDPwTM,2017-09-10
6,7,Too Good At Goodbyes - Edit,Sam Smith,90044,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y,2017-09-10
7,8,New Rules,Dua Lipa,87840,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2017-09-10
8,9,Mama,Jonas Blue,86577,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w,2017-09-10
9,10,2U (feat. Justin Bieber),David Guetta,84858,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,2017-09-10
10,11,What Lovers Do (feat. SZA),Maroon 5,82020,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt,2017-09-10
11,12,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,80693,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,2017-09-10
12,13,WanteD! WanteD!,Mrs. GREEN APPLE,78237,https://open.spotify.com/track/4m8ayeTlVnsYAtR42NhDqZ,2017-09-10
13,14,Sorry Not Sorry,Demi Lovato,77109,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex,2017-09-10
14,15,Without You (feat. Sandro Cavazza),Avicii,76801,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE,2017-09-10
15,16,Your Song,Rita Ora,75884,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5,2017-09-10
16,17,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,75859,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817,2017-09-10
17,18,Attention,Charlie Puth,75273,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,2017-09-10
18,19,Something Just Like This,The Chainsmokers,73588,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-09-10
